ID,Dataset,Code,Line_Count,Language,Model,Label
1404,MBPP,"def check_order(list1, list2):
    """"""
    Check if the common elements between two given lists are in the same order or not.
    Args:
        list1 (list): The first list.
        list2 (list): The second list.
    Returns:
        bool: True if the common elements are in the same order, False otherwise.
    """"""
    common_elements = set(list1) & set(list2)
    if common_elements:
        index1 = 0
        index2 = 0
        for element in common_elements:
            index1 = list1.index(element, index1)
            index2 = list2.index(element, index2)
            if index1 > index2:
                return False
    return True",19,Python,ChatGPT,1
1405,MBPP,"def find_highest_sum_list(list_of_lists):
    highest_sum_list = None
    highest_sum = float('-inf')
    
    for sublist in list_of_lists:
        current_sum = sum(sublist)
        
        if current_sum > highest_sum:
            highest_sum = current_sum
            highest_sum_list = sublist
    
    return highest_sum_list",12,Python,ChatGPT,1
1406,MBPP,"def longest_subsequence(array):
    longest_length = 0
    longest_subseq = []
    
    for num in array:
        current_length = 1
        current_subseq = [num]
        
        while num + 1 in array:
            num += 1
            current_length += 1
            current_subseq.append(num)
            
        if current_length > longest_length:
            longest_length = current_length
            longest_subseq = current_subseq
    
    return longest_subseq",18,Python,ChatGPT,1
1407,MBPP,"def next_bigger_number(number):
    num_list = list(str(number))
    for i in range(len(num_list)-2, -1, -1):
        if num_list[i] < num_list[i+1]:
            index = i+1
            for j in range(i+1, len(num_list)):
                if num_list[j] > num_list[i] and num_list[j] < num_list[index]:
                    index = j
            num_list[i], num_list[index] = num_list[index], num_list[i]
            num_list[i+1:] = sorted(num_list[i+1:])
            return int(''.join(num_list))
    return -1",12,Python,ChatGPT,1
1408,MBPP,"def find_max(num1, num2):
    """"""
    Finds the maximum of two numbers.

    Args:
        num1 (int): The first number.
        num2 (int): The second number.

    Returns:
        int: The maximum of the two numbers.
    """"""
    return max(num1, num2)",12,Python,ChatGPT,1
1409,MBPP,"def check_no_profit_no_loss(amount):
    if amount < 0:
        return ""Invalid amount""
    elif amount == 0:
        return ""No profit, no loss""
    else:
        return ""No profit, no loss""",7,Python,ChatGPT,1
1410,MBPP,"def average_of_odds(given_odd):
    odd_numbers = []
    for i in range(given_odd, 0, -2):
        odd_numbers.append(i)
    average = sum(odd_numbers) / len(odd_numbers)
    return average",6,Python,ChatGPT,1
1411,MBPP,"def count_until_tuple(lst):
    count = 0
    for elem in lst:
        if isinstance(elem, tuple):
            break
        count += 1
    return count",7,Python,ChatGPT,1
1412,MBPP,"def firstMissingPositive(nums):
    # Separate negative and zero elements
    n = len(nums)
    i = 0
    while i < n:
        if nums[i] <= 0:
            nums[i], nums[n-1] = nums[n-1], nums[i]
            n -= 1
        else:
            i += 1

    # Mark elements as visited
    for i in range(n):
        val = abs(nums[i])
        if val <= n:
            nums[val-1] *= -1

    # Find first missing positive number
    for i in range(n):
        if nums[i] > 0:
            return i+1
    return n+1",22,Python,ChatGPT,1
1413,MBPP,"def find_maximum_path_sum(triangle):
    # Base case for an empty triangle
    if not triangle:
        return 0
    
    # Start from the second last row of the triangle
    for i in range(len(triangle)-2, -1, -1):
        # Iterate over each element in the current row
        for j in range(len(triangle[i])):
            # Find the maximum path sum by adding the current element to the maximum of the two child nodes
            triangle[i][j] += max(triangle[i+1][j], triangle[i+1][j+1])
    
    # Return the maximum path sum at the top of the triangle
    return triangle[0][0]",14,Python,ChatGPT,1
1414,MBPP,"def find_largest_k(x, y):
    k = x - 1
    while k % x != y:
        k -= 1
    return k",5,Python,ChatGPT,1
1415,MBPP,"def check_tuple_lengths(*tuples):
    """"""
    Check whether all the given tuples have equal length or not.

    Parameters:
    *tuples: Variable length argument representing the tuples to be checked.

    Returns:
    bool: True if all tuples have equal length, False otherwise.
    """"""
    return len(set(map(len, tuples))) == 1",11,Python,ChatGPT,1
1416,MBPP,"def access_tuple(record):
    """"""
    This function takes a tuple record as input and returns the first and last elements of the tuple.
    
    Parameters:
    record (tuple): The tuple record containing the data.
    
    Returns:
    tuple: A tuple containing the first and last elements of the record.
    """"""
    return record[0], record[-1]",11,Python,ChatGPT,1
1417,MBPP,"import math

def count_digits_in_factorial(num):
    factorial = math.factorial(num)
    return len(str(factorial))",5,Python,ChatGPT,1
1418,MBPP,"def move_zeroes(lst):
    """"""
    Move all zeroes to the end of the given list.

    Parameters:
    lst (list): The input list.

    Returns:
    list: The modified list with all zeroes moved to the end.
    """"""
    return sorted(lst, key=lambda x: x == 0)",11,Python,ChatGPT,1
1419,MBPP,"def max_sum_subsequence(nums, k):
    dp = [0] * len(nums)
    
    for i in range(len(nums)):
        max_sum = 0
        for j in range(i):
            if nums[j] < nums[i] and dp[j] > max_sum:
                max_sum = dp[j]
        dp[i] = max_sum + nums[i]
        
    return max(dp) + k",11,Python,ChatGPT,1
1420,MBPP,"def sqrt_perfect_number(n):
    """"""
    Find the square root of a perfect number.
    
    Parameters:
    n (int): A perfect number.
    
    Returns:
    float: The square root of the perfect number.
    """"""
    return n ** 0.5",11,Python,ChatGPT,1
1421,MBPP,"import math

def cylinder_surface_area(radius: float, height: float, top_or_bottom: str) -> float:
    if top_or_bottom.lower() == 'top':
        return math.pi * radius ** 2
    elif top_or_bottom.lower() == 'bottom':
        return math.pi * radius ** 2
    else:
        return 2 * math.pi * radius * height",9,Python,ChatGPT,1
1422,MBPP,"def convert_tuple_to_integer(tuple_numbers):
    """"""
    Convert a given tuple of positive integers into an integer.
    
    Parameters:
    tuple_numbers (tuple): A tuple of positive integers.
    
    Returns:
    int: The converted integer.
    """"""

    return int(''.join(str(n) for n in tuple_numbers))",12,Python,ChatGPT,1
1423,MBPP,"def find_maximum_value(lst):
    """"""
    Finds the maximum value in a given heterogeneous list.
    
    Parameters:
        lst (list): A list of values.
    
    Returns:
        The maximum value in the list.
    """"""
    return max(lst)",11,Python,ChatGPT,1
1424,MBPP,"def pancake_sort(arr):
    def flip(arr, k):
        i = 0
        while i < k / 2:
            temp = arr[i]
            arr[i] = arr[k - i - 1]
            arr[k - i - 1] = temp
            i += 1

    def find_max(arr, n):
        mi = 0
        for i in range(0, n):
            if arr[i] > arr[mi]:
                mi = i
        return mi

    def pancake_sort_recursive(arr, n):
        if n == 1:
            return
        mi = find_max(arr, n)
        if mi != n - 1:
            flip(arr, mi + 1)
            flip(arr, n)
        pancake_sort_recursive(arr, n - 1)

    n = len(arr)
    pancake_sort_recursive(arr, n)
    return arr",28,Python,ChatGPT,1
1425,MBPP,"def compute_sum_of_digits(numbers):
    """"""
    Compute the sum of digits of each number in a given list.

    Parameters:
    numbers (list): A list of integers.

    Returns:
    list: A list of sums of digits for each number in the input list.
    """"""

    result = []
    for number in numbers:
        total = 0
        for digit in str(number):
            total += int(digit)
        result.append(total)

    return result",19,Python,ChatGPT,1
1426,MBPP,"def contains_all_vowels(string):
    vowels = {'a', 'e', 'i', 'o', 'u'}
    for vowel in vowels:
        if vowel not in string:
            return False
    return True",6,Python,ChatGPT,1
1427,MBPP,"import re

def replace_whitespaces(string):
    pattern = r'\s'
    return re.sub(pattern, '_', string)",5,Python,ChatGPT,1
1428,MBPP,"def find_last_digit(num):
    factorial = 1
    
    for i in range(1, num+1):
        factorial *= i
        
    return factorial % 10",7,Python,ChatGPT,1
1429,MBPP,"def find_insertion_point(arr, value):
    """"""
    Find the right insertion point for a specified value in sorted order.

    Parameters:
    arr (list): The sorted list of values.
    value (int/float/str): The value to be inserted.

    Returns:
    int: The index at which the value should be inserted.
    """"""

    if len(arr) == 0 or value > arr[-1]:
        return len(arr)
    
    low = 0
    high = len(arr) - 1
    
    while low <= high:
        mid = (low + high) // 2
        
        if arr[mid] == value:
            return mid
        
        if arr[mid] < value:
            low = mid + 1
        else:
            high = mid - 1
    
    return low",30,Python,ChatGPT,1
1430,MBPP,"def decimal_to_binary(decimal):
    """"""
    Convert a decimal number to binary number.

    Parameters:
    decimal (int): The decimal number to convert.

    Returns:
    str: The binary representation of the decimal number.
    """"""
    return bin(decimal)[2:]",11,Python,ChatGPT,1
1431,MBPP,"def find_max_product(lst):
    max_product = float('-inf')
    
    for i in range(len(lst)-1):
        for j in range(i+1, len(lst)):
            product = lst[i][0] * lst[j][0]
            if product > max_product:
                max_product = product
    
    return max_product",10,Python,ChatGPT,1
1432,MBPP,"def calculate_tree_height(root):
    if root is None:
        return 0
    else:
        left_height = calculate_tree_height(root.left)
        right_height = calculate_tree_height(root.right)
        return max(left_height, right_height) + 1",7,Python,ChatGPT,1
1433,MBPP,"def find_max_occurrences(lst):
    counts = {}
    for item in lst:
        if item in counts:
            counts[item] += 1
        else:
            counts[item] = 1

    max_occurrences = 0
    max_item = None
    for item, count in counts.items():
        if count > max_occurrences:
            max_occurrences = count
            max_item = item

    return max_item",16,Python,ChatGPT,1
1434,MBPP,"def check_none_value(tuple_value):
    if None in tuple_value:
        return True
    else:
        return False",5,Python,ChatGPT,1
1435,MBPP,"def min_operations(num1, num2):
    count = 0
  
    while(num1 != num2):
        if num1 % 2 != 0:
            num1 -= 1
            count += 1
  
        elif num1 > num2:
            num1 //= 2
            count += 1
        else:
            num1 *= 2
            count += 1
  
    return count",16,Python,ChatGPT,1
1436,MBPP,"def is_30_days_month(month):
    """"""
    Check whether the given month number contains 30 days or not.

    Parameters:
    month (int): The month number.

    Returns:
    bool: True if the month contains 30 days, False otherwise.

    """"""
    thirty_days_months = [4, 6, 9, 11]
    return month in thirty_days_months",13,Python,ChatGPT,1
1437,MBPP,"def find_most_significant_set_bit(num):
    # Convert the given number to binary representation
    binary_num = bin(num)[2:]

    # Iterate through the binary representation from left to right
    for bit in binary_num:
        # If a set bit is found, return the value of that bit converted to integer
        if bit == '1':
            return int(bit)

    # If no set bit is found, return 0
    return 0",12,Python,ChatGPT,1
1438,MBPP,"def string_to_tuple(input_string):
    """"""
    Convert a string of integers to a tuple.

    Args:
        input_string (str): The input string of integers.

    Returns:
        tuple: The tuple containing the converted integers.

    Examples:
        >>> string_to_tuple(""1 2 3"")
        (1, 2, 3)
        
        >>> string_to_tuple(""10 20 30"")
        (10, 20, 30)
        
        >>> string_to_tuple(""-1 -2 -3"")
        (-1, -2, -3)
    """"""
    tuple_list = [int(num) for num in input_string.split()]
    return tuple(tuple_list)",22,Python,ChatGPT,1
1439,MBPP,"def is_valid_triangle(point1, point2, point3):
    """"""
    Check whether the triangle is valid or not if 3 points are given.

    Args:
        point1 (tuple): Coordinates of point 1, in the form (x, y).
        point2 (tuple): Coordinates of point 2, in the form (x, y).
        point3 (tuple): Coordinates of point 3, in the form (x, y).

    Returns:
        bool: True if the triangle is valid, False otherwise.
    """"""
    x1, y1 = point1
    x2, y2 = point2
    x3, y3 = point3

    # Calculate the lengths of each side of the triangle
    side1 = ((x2 - x1) ** 2 + (y2 - y1) ** 2) ** 0.5
    side2 = ((x3 - x2) ** 2 + (y3 - y2) ** 2) ** 0.5
    side3 = ((x1 - x3) ** 2 + (y1 - y3) ** 2) ** 0.5

    # Check if the sum of any two sides is greater than the third side
    if side1 + side2 > side3 and side2 + side3 > side1 and side3 + side1 > side2:
        return True
    else:
        return False",26,Python,ChatGPT,1
1440,MBPP,"def toggle_case(string):
    toggled_string = """"
    for char in string:
        if char.islower():
            toggled_string += char.upper()
        elif char.isupper():
            toggled_string += char.lower()
        else:
            toggled_string += char
    return toggled_string",10,Python,ChatGPT,1
1441,MBPP,"import re

def extract_max_numeric_value(string):
    numeric_values = re.findall(r'\d+', string)
    if numeric_values:
        max_value = max(map(int, numeric_values))
        return max_value
    return None",8,Python,ChatGPT,1
1442,MBPP,"def check_woodball(number):
    """"""
    Checks if the given number is woodball or not.
    
    Parameters:
    number (int) : The number to be checked.
    
    Returns:
    bool : True if the number is woodball, False otherwise.
    """"""
    
    if number % 7 == 0:
        return True
    else:
        return False",15,Python,ChatGPT,1
1443,MBPP,"def merge_sort(arr):
    if len(arr) <= 1:
        return arr
    
    middle = len(arr) // 2
    left_half = arr[:middle]
    right_half = arr[middle:]
    
    left_half = merge_sort(left_half)
    right_half = merge_sort(right_half)
    
    return merge(left_half, right_half)


def merge(left, right):
    merged = []
    left_index = right_index = 0
    
    while left_index < len(left) and right_index < len(right):
        if left[left_index] <= right[right_index]:
            merged.append(left[left_index])
            left_index += 1
        else:
            merged.append(right[right_index])
            right_index += 1
    
    merged.extend(left[left_index:])
    merged.extend(right[right_index:])
    
    return merged",30,Python,ChatGPT,1
1444,MBPP,"def ncr_mod_p(n, r, p):
    def factorial_mod_p(n, p):
        fact = 1
        while n > 1:
            fact = (fact * n) % p
            n -= 1
        return fact

    def power_mod_p(x, y, p):
        res = 1
        x = x % p
        while y > 0:
            if y & 1:
                res = (res * x) % p
            y = y >> 1
            x = (x * x) % p
        return res

    def ncr_mod_p_util(n, r, p):
        if r == 0:
            return 1
        if r > n:
            return 0
        fact_n = factorial_mod_p(n, p)
        fact_r = factorial_mod_p(r, p)
        fact_nr = factorial_mod_p(n - r, p)
        return (fact_n * power_mod_p(fact_r * fact_nr % p, p - 2, p)) % p

    return ncr_mod_p_util(n, r, p)",29,Python,ChatGPT,1
1445,MBPP,"def find_first_repeated_word(string):
    # Split the string into words
    words = string.split()
    
    # Create a set to store unique words
    seen = set()
    
    # Iterate through the words
    for word in words:
        # If the word is already in the set, it is the first repeated word
        if word in seen:
            return word
        
        # Add the word to the set
        seen.add(word)
    
    # Return None if no repeated words are found
    return None",18,Python,ChatGPT,1
1446,MBPP,"def count_odd_days(year):
    """"""Calculate the number of odd days in a given year.

     Args:
        year (int): The year for which the number of odd days is to be calculated.

    Returns:
        int: The number of odd days in the given year.

    """"""
    # calculate the number of odd days
    odd_days = (year - 1) % 400 // 100 + (year - 1) % 100 // 4 - (year - 1) % 100 // 100 + (year - 1) % 7
    
    return odd_days",14,Python,ChatGPT,1
1447,MBPP,"def get_frequency(lst):
    frequency = {}
    for element in lst:
        if element in frequency:
            frequency[element] += 1
        else:
            frequency[element] = 1
    return frequency",8,Python,ChatGPT,1
1448,MBPP,"def calculate_cube_surface_area(side_length):
    """"""
    Calculate the surface area of a cube.

    Parameters:
    side_length (float): The length of one side of the cube.

    Returns:
    float: The surface area of the cube.

    """"""
    surface_area = 6 * side_length**2
    return surface_area",13,Python,ChatGPT,1
1449,MBPP,"def longest_common_subsequence(seq1, seq2):
    m = len(seq1)
    n = len(seq2)
    
    # create a 2D array to store the lengths of common subsequences
    dp = [[0] * (n+1) for _ in range(m+1)]
    
    # fill the dp array
    for i in range(1, m+1):
        for j in range(1, n+1):
            if seq1[i-1] == seq2[j-1]:
                dp[i][j] = dp[i-1][j-1] + 1
            else:
                dp[i][j] = max(dp[i-1][j], dp[i][j-1])
    
    # get the longest common subsequence
    lcs = []
    i = m
    j = n
    while i > 0 and j > 0:
        if seq1[i-1] == seq2[j-1]:
            lcs.insert(0, seq1[i-1])
            i -= 1
            j -= 1
        elif dp[i-1][j] > dp[i][j-1]:
            i -= 1
        else:
            j -= 1
    
    return lcs",30,Python,ChatGPT,1
1450,MBPP,"def exponentiation(t1, t2):
    """"""
    Perform exponentiation of two tuples.
    
    Args:
        t1: A tuple containing the base values.
        t2: A tuple containing the exponent values.
    
    Returns:
        A tuple containing the result of exponentiation.
    """"""
    return tuple(map(lambda x, y: x ** y, t1, t2))",12,Python,ChatGPT,1
1451,MBPP,"def is_abundant(num):
    """"""Check if a given number is abundant.
    
    Args:
        num (int): The number to check.
    
    Returns:
        bool: True if the number is abundant, False otherwise.
    """"""
    
    total = 0
    
    for i in range(1, num):
        if num % i == 0:
            total += i
            
    return total > num",17,Python,ChatGPT,1
1452,MBPP,"def validate_date(date):
    try:
        year, month, day = map(int, date.split('-'))
        if year < 1 or month < 1 or month > 12 or day < 1:
            return False

        if month == 2:
            if is_leap(year):
                if day > 29:
                    return False
            else:
                if day > 28:
                    return False
        elif month == 4 or month == 6 or month == 9 or month == 11:
            if day > 30:
                return False
        else:
            if day > 31:
                return False

        return True
    except ValueError:
        return False


def is_leap(year):
    if year % 4 != 0:
        return False
    elif year % 100 != 0:
        return True
    elif year % 400 != 0:
        return False
    else:
        return True",34,Python,ChatGPT,1
1453,MBPP,"def print_season(month: int, day: int) -> None:
    """"""
    Print the season for the given month and day.

    Parameters:
    - month: An integer representing the month (1-12).
    - day: An integer representing the day (1-31).

    Returns:
    None
    """"""

    seasons = {
        (12, 1): ""Winter"",
        (1, 1): ""Winter"",
        (2, 1): ""Winter"",
        (3, 1): ""Spring"",
        (4, 1): ""Spring"",
        (5, 1): ""Spring"",
        (6, 1): ""Summer"",
        (7, 1): ""Summer"",
        (8, 1): ""Summer"",
        (9, 1): ""Autumn"",
        (10, 1): ""Autumn"",
        (11, 1): ""Autumn"",
    }

    if (month, day) in seasons:
        print(seasons[(month, day)])
    else:
        print(""Invalid date"")",31,Python,ChatGPT,1
1454,MBPP,"def calculate_perrin_sum(n):
    perrin_nums = [3, 0, 2]  # Initialize the first three Perrin numbers

    if n <= 2:
        return sum(perrin_nums[:n + 1])

    for i in range(3, n + 1):
        perrin_nums.append(perrin_nums[i - 2] + perrin_nums[i - 3])

    return sum(perrin_nums)",10,Python,ChatGPT,1
1455,MBPP,"def count_unequal_pairs(arr):
    count = 0
    
    for i in range(len(arr)):
        for j in range(i+1, len(arr)):
            if arr[i] != arr[j]:
                count += 1
    
    return count",9,Python,ChatGPT,1
1456,MBPP,"def find_largest_sum(arr, k):
    modified_arr = arr * k
    current_sum = max_sum = modified_arr[0]
    
    for i in range(1, len(modified_arr)):
        current_sum = max(modified_arr[i], current_sum + modified_arr[i])
        max_sum = max(max_sum, current_sum)
    
    return max_sum",9,Python,ChatGPT,1
1457,MBPP,"def count_ways(n):
    if n == 1:
        return 0
    if n == 2:
        return 1
    if n == 3:
        return 3
    ways = [0] * (n + 1)
    ways[1] = 0
    ways[2] = 1
    ways[3] = 3
    for i in range(4, n + 1):
        ways[i] = ways[i - 1] + 2 * ways[i - 2]
    return ways[n]",14,Python,ChatGPT,1
1458,MBPP,"def count_same_pairs(list1, list2, list3):
    count = 0
    for i in list1:
        if i in list2 and i in list3:
            count += 1
    return count",6,Python,ChatGPT,1
1459,MBPP,"def sphere_surface_area(radius):
    """"""
    Calculate the surface area of a sphere.

    Args:
        radius (float): The radius of the sphere.
    
    Returns:
        float: The surface area of the sphere.
    """"""
    return 4 * 3.14159 * radius**2",11,Python,ChatGPT,1
1460,MBPP,"def sum_of_even_factors(n):
    even_factors = []
    for i in range(1, n+1):
        if n % i == 0 and i % 2 == 0:
            even_factors.append(i)
    return sum(even_factors)",6,Python,ChatGPT,1
1461,MBPP,"def count_lower_case_letters(string):
    count = 0
    for char in string:
        if char.islower():
            count += 1
    return count",6,Python,ChatGPT,1
1462,MBPP,"def harmonic_sum(n):
    if n == 0:
        return 0
    else:
        return 1/n + harmonic_sum(n-1)",5,Python,ChatGPT,1
1463,MBPP,"def compute_ncr_mod_p(n, r, p):
    fact_n = 1
    fact_r = 1
    fact_nr = 1

    for i in range(1, n + 1):
        fact_n = (fact_n * i) % p

    for i in range(1, r + 1):
        fact_r = (fact_r * i) % p

    for i in range(1, (n - r) + 1):
        fact_nr = (fact_nr * i) % p

    ncr = (fact_n // (fact_r * fact_nr)) % p

    return ncr",17,Python,ChatGPT,1
1464,MBPP,"def add_and_print_digits(num1, num2):
    sum_num = num1 + num2
    num_digits = len(str(sum_num))
    print(""The sum of"", num1, ""and"", num2, ""is:"", sum_num)
    print(""The number of digits in the sum is:"", num_digits)",5,Python,ChatGPT,1
1465,MBPP,"def find_next_palindrome(number):
    number += 1
    while str(number) != str(number)[::-1]:
        number += 1
    return number",5,Python,ChatGPT,1
1466,MBPP,"def convert_to_nested_dict(*lists):
    nested_dict = {}
    for index, lst in enumerate(lists):
        current_dict = nested_dict
        for elem in lst[:-1]:
            if elem not in current_dict:
                current_dict[elem] = {}
            current_dict = current_dict[elem]
        current_dict[lst[-1]] = {}
    return nested_dict",10,Python,ChatGPT,1
1467,MBPP,"def split_string(string):
    """"""
    Split a string at lowercase letters.

    Parameters:
    string (str): The input string to be split.

    Returns:
    list: A list of strings, splitted at lowercase letters.
    """"""
    result = []
    current_word = """"

    for char in string:
        if char.islower():
            if current_word:
                result.append(current_word)
            current_word = char
        else:
            current_word += char

    if current_word:
        result.append(current_word)

    return result",25,Python,ChatGPT,1
1468,MBPP,"def sum_name_lengths(names):
    total_length = 0
    
    for name in names:
        if name[0].islower():
            continue
        
        total_length += len(name)
    
    return total_length",10,Python,ChatGPT,1
1469,MBPP,"def is_substring_present(substring, string_list):
    for s in string_list:
        if substring in s:
            return True
    return False",5,Python,ChatGPT,1
1470,MBPP,"def extract_elements(matrix, indices):
    result = []
    for i in indices:
        row = i // len(matrix[0])
        col = i % len(matrix[0])
        result.append(matrix[row][col])
    return result",7,Python,ChatGPT,1
1471,MBPP,"def sort_array(arr):
    count = [0, 0, 0]
    for num in arr:
        count[num] += 1
    sorted_arr = []
    for i in range(3):
        sorted_arr += [i] * count[i]
    return sorted_arr",8,Python,ChatGPT,1
1472,MBPP,"def min_sum_factors(num):
    factors = []
    for i in range(1, num + 1):
        if num % i == 0:
            factors.append(i)
    return sum(factors)",6,Python,ChatGPT,1
1473,MBPP,"import re

def validate_ip_address(ip_address):
    pattern = r""^(?:[0-9]{1,3}\.){3}[0-9]{1,3}$""
    if re.match(pattern, ip_address):
        return True
    else:
        return False",8,Python,ChatGPT,1
1474,MBPP,"def remove_negative_numbers(lst):
    """"""
    Remove negative numbers from a list.

    Parameters:
    lst (list): A list of numbers.

    Returns:
    list: A new list without negative numbers.
    """"""
    return [num for num in lst if num >= 0]",11,Python,ChatGPT,1
1475,MBPP,"def find_top_k_frequent(nums, k):
    frequency = {}
    
    for num in nums:
        if num in frequency:
            frequency[num] += 1
        else:
            frequency[num] = 1
            
    heap = []
    for num in frequency:
        heapq.heappush(heap, (-frequency[num], num))
        
    top_k = []
    for i in range(k):
        top_k.append(heapq.heappop(heap)[1])
        
    return top_k",18,Python,ChatGPT,1
1476,MBPP,"def find_max_product_pair(arr):
    max1 = max(arr[0], arr[1])
    max2 = min(arr[0], arr[1])
    
    for i in range(2, len(arr)):
        if arr[i] > max1:
            max2 = max1
            max1 = arr[i]
        elif arr[i] > max2:
            max2 = arr[i]
    
    return max1 * max2",12,Python,ChatGPT,1
1477,MBPP,"def find_smallest_frequency(arr):
    if not arr:
        return None
    min_val = min(arr)
    return arr.count(min_val)",5,Python,ChatGPT,1
1478,MBPP,"def find_operations(nums, k):
    target = max(nums)
    operations = 0
    
    while target > min(nums):
        max_index = nums.index(target)
        
        for i in range(len(nums)):
            if i != max_index:
                nums[i] += k
                operations += 1
        
        target = max(nums)
    
    return operations",15,Python,ChatGPT,1
1479,MBPP,"def heap_sort(lst):
    import heapq
    heapq.heapify(lst)
    sorted_lst = []
    while lst:
        sorted_lst.append(heapq.heappop(lst))
    return sorted_lst",7,Python,ChatGPT,1
1480,MBPP,"def count_occurrences(string, char):
    """"""
    Count occurrences of a character in a repeated string.

    Args:
        string (str): The string to repeat.
        char (str): The character to count occurrences of.

    Returns:
        int: The number of occurrences of the character in the repeated string.
    """"""
    repeated_string = string * (2 * len(string))
    count = repeated_string.count(char)
    return count",14,Python,ChatGPT,1
1481,MBPP,"def count_unset_bits(num):
    binary = bin(num)[2:]
    count = 0
    for bit in binary:
        if bit == '0':
            count += 1
    return count",7,Python,ChatGPT,1
1482,MBPP,"def check_product_equal(number):
    even_product = 1
    odd_product = 1
    
    for i, digit in enumerate(str(number)):
        if i % 2 == 0:
            even_product *= int(digit)
        else:
            odd_product *= int(digit)
    
    return even_product == odd_product",11,Python,ChatGPT,1
1483,MBPP,"def count_rotations(arr):
    """"""
    Finds the number of rotations in a circularly sorted array.

    Parameters:
    arr (list): The circularly sorted array.

    Returns:
    int: The number of rotations in the array.
    """"""
    if not arr:
        return 0
    
    left = 0
    right = len(arr) - 1

    while left < right:
        mid = (left + right) // 2

        if arr[mid] > arr[right]:
            left = mid + 1
        else:
            right = mid

    return left",25,Python,ChatGPT,1
1484,MBPP,"def find_maximum_segments(n, a, b, c):
    """"""
    Write a function to find the maximum number of segments of lengths a, b and c that can be formed from n.
    """"""
    count = 0
    
    # Check if the sum of the lengths of segments a, b, and c is greater than n
    if a + b + c <= n:
        count += 1

    # Find the maximum number of segments that can be formed
    max_segments = 0
    for i in range(n // a + 1):
        for j in range((n - i * a) // b + 1):
            k = (n - i * a - j * b) / c
            if i * a + j * b + k * c == n:
                max_segments = max(max_segments, i + j + k)

    return max_segments

Note: The above code assumes that the lengths a, b, and c are positive integers. If they are not, additional validation can be added to handle such cases.",21,Python,ChatGPT,1
1485,MBPP,"def count_set_bits(n):
    count = 0
    for i in range(1, n+1):
        count += bin(i).count('1')
    return count",5,Python,ChatGPT,1
1486,MBPP,"import re

def find_sequences(text):
    pattern = r'[a-z]+_[a-z]+'
    sequences = re.findall(pattern, text)
    return sequences",6,Python,ChatGPT,1
1487,MBPP,"def is_subarray(arr, subarr):
    n = len(arr)
    m = len(subarr)
    
    for i in range(n - m + 1):
        found = True
        for j in range(m):
            if arr[i + j] != subarr[j]:
                found = False
                break
        if found:
            return True
    return False",13,Python,ChatGPT,1
1488,MBPP,"import re

def find_five_character_words(string):
    # Write your code here
    pattern = r'\b\w{5}\b'
    return re.findall(pattern, string)",6,Python,ChatGPT,1
1489,MBPP,"def pairwise_addition(tuples):
    """"""
    Computes the pairwise addition of the elements of the given tuples.

    Args:
    - tuples: A list of tuples containing elements to be added pairwise.

    Returns:
    - result: A tuple containing the pairwise addition of the elements.
    """"""

    result = tuple(sum(pair) for pair in zip(*tuples))
    return result",13,Python,ChatGPT,1
1490,MBPP,"def find_largest_negative(numbers):
    negative_numbers = [num for num in numbers if num < 0]
    if negative_numbers:
        return max(negative_numbers)
    else:
        return None",6,Python,ChatGPT,1
1491,MBPP,"def gcd(a, b):
    """"""
    Find the greatest common divisor (gcd) of two positive integers.

    Parameters:
    a (int): The first positive integer.
    b (int): The second positive integer.

    Returns:
    int: The gcd of the two positive integers.
    """"""
    while b:
        a, b = b, a % b
        
    return a",15,Python,ChatGPT,1
1492,MBPP,"def check_rearrange_string(s):
    sorted_str = sorted(s)
    for i in range(1, len(sorted_str)):
        if sorted_str[i] == sorted_str[i-1]:
            return False
    return True",6,Python,ChatGPT,1
1493,MBPP,"import re

def is_valid_email(email):
    pattern = r'^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,4}$'
    if re.match(pattern, email):
        return True
    else:
        return False",8,Python,ChatGPT,1
1494,MBPP,"def is_unique_string(string):
    """"""
    Function to check whether all the characters in a given string are unique.
    
    Parameters:
    string (str): The input string to check.
    
    Returns:
    bool: True if all characters are unique, False otherwise.
    """"""
    return len(set(string)) == len(string)",11,Python,ChatGPT,1
1495,MBPP,"def cube_sum_of_odd_natural_numbers(n):
    sum = 0
    for i in range(1, n*2, 2):
        sum += i**3
    return sum",5,Python,ChatGPT,1
1496,MBPP,"import re

def starts_with_substring(string, substring):
    if re.search(f""^{re.escape(substring)}"", string):
        return True
    else:
        return False",7,Python,ChatGPT,1
1497,MBPP,"def split_string_at_uppercase(string):
    result = []
    current_word = """"
    for char in string:
        if char.isupper() and current_word != """":
            result.append(current_word)
            current_word = """"
        current_word += char
    if current_word != """":
        result.append(current_word)
    return result",11,Python,ChatGPT,1
1498,MBPP,"def convert_to_upper_case(string):
    """"""
    Convert the given string to upper case.
    
    Parameters:
    string (str): The string to be converted.
    
    Returns:
    str: The converted string in upper case.
    """"""
    return string.upper()",11,Python,ChatGPT,1
1499,MBPP,"def sum_and_average(n):
    if n <= 0:
        return ""n must be a positive integer.""
    else:
        sum_of_numbers = (n * (n + 1)) / 2
        average_of_numbers = sum_of_numbers / n
        return sum_of_numbers, average_of_numbers",7,Python,ChatGPT,1
